meannh,cum.prob
5496.99741633434,0.374
5503.97241415537,0.375
5508.71430985211,0.376
5513.19744122841,0.377
5521.45383898257,0.378
5528.70525668174,0.379
5534.57172279327,0.38
5547.62780787645,0.381
5553.81728615583,0.382
5559.65829182093,0.383
5567.32190558635,0.384
5572.64860456507,0.385
5582.7344049425,0.386
5589.47673472776,0.387
5590.67578982195,0.388
5598.30713994029,0.389
5611.17190659041,0.39
5616.36352974728,0.391
5620.45039010331,0.392
5632.43161003669,0.393
5639.04931257576,0.394
5645.72705756422,0.395
5650.57506773819,0.396
5661.40326855497,0.397
5665.68918055538,0.398
5670.76793636914,0.399
5682.16210609139,0.4
5688.27928355283,0.401
5696.36443377285,0.402
5698.78809848788,0.403
5707.03009267256,0.404
5718.47849374689,0.405
5722.16649812605,0.406
5728.42693714109,0.407
5739.28714449709,0.408
5740.69407587882,0.409
5753.32317490572,0.41
5758.7624550093,0.411
5763.30825269373,0.412
5774.88647858968,0.413
5777.43471888214,0.414
5787.48693829992,0.415
5796.61043390327,0.416
5803.63885955538,0.417
5808.9796192237,0.418
5815.27155642243,0.419
5820.65389674171,0.42
5833.27576212478,0.421
5842.10395336706,0.422
5848.57766517324,0.423
5851.72601985305,0.424
5863.34070132125,0.425
5869.71406305458,0.426
5877.15325498466,0.427
5884.0298567725,0.428
5889.07070346951,0.429
5898.0896377762,0.43
5902.97976718198,0.431
5909.97251771552,0.432
5916.90123742546,0.433
5928.30834181067,0.434
5935.40261014394,0.435
5938.70787621407,0.436
5951.20062157333,0.437
5960.86976342764,0.438
5965.44041397453,0.439
5974.60239980768,0.44
5978.99755546011,0.441
5987.07900545024,0.442
5993.1382440127,0.443
6004.94444554018,0.444
6011.28479917935,0.445
6018.78610875042,0.446
6027.51800692633,0.447
6029.76703852062,0.448
6040.80489034213,0.449
6045.15135936187,0.45
6057.23740735918,0.451
6065.39976590227,0.452
6068.59945508125,0.453
6075.7304904949,0.454
6083.17573902393,0.455
6093.46283956813,0.456
6100.13474079345,0.457
6108.28087040638,0.458
6117.38583179158,0.459
